Order_ID,Order_Date,Customer_ID,Customer_Name,Region,State,City,Category,Sub_Category,Product,Quantity,Unit_Price,Discount,Sales,Profit,Payment_Mode
ORD11163,2025-07-01,CUST1040,Customer 1040,South,Karnataka,Mysuru,Electronics,Headphones,SoundMax Pro,2,4412.18,0.1,7941.92,826.69,UPI
ORD11164,2025-11-09,CUST1179,,West,Gujarat,Surat,Appliances,Kitchen,Mixer Grinder,5,3933.18,0.05,18682.6,2483.21,UPI
ORD11165,2025-01-01,CUST1080,Customer 1080,West,Gujarat,Surat,Electronics,Headphones,SoundMax Pro,1,4657.7,0.05,4424.81,197.86,UPI
ORD11166,2025-11-15,CUST1141,Customer 1141,North,Uttar Pradesh,Kanpur,Furniture,Chairs,Ergo Chair,2,8505.29,0.1,15309.52,2514.92,UPI
ORD11167,2025-02-24,CUST1218,Customer 1218,East,Jharkhand,Ranchi,Office Supplies,Binders,Document Binder,2,268.68,0.0,537.37,124.67,Credit Card
ORD11168,2025-05-29,CUST1031,Customer 1031,South,Tamil Nadu,Coimbatore,Appliances,Kitchen,Mixer Grinder,3,4031.29,0.0,12093.87,1305.29,Credit Card
ORD11169,2025-11-05,CUST1116,Customer 1116,West,Maharashtra,Pune,Appliances,Kitchen,Mixer Grinder,5,4082.02,0.15,17348.6,346.97,Net Banking
ORD11170,2025-05-17,CUST1167,Customer 1167,East,Jharkhand,Jamshedpur,Electronics,Accessories,Wireless Mouse,3,1168.17,0.0,3504.51,372.09,Net Banking
ORD11171,2025-07-21,CUST1063,Customer 1063,West,Maharashtra,Mumbai,Appliances,Kitchen,Electric Kettle,5,1663.41,0.1,7485.36,1120.45,Credit Card
ORD11172,2025-11-09,CUST1048,Customer 1048,West,Maharashtra,Mumbai,Electronics,Accessories,Wireless Mouse,3,1169.48,0.15,2982.18,151.31,Cash
ORD11173,2025-04-27,CUST1087,Customer 1087,South,Telangana,Warangal,Office Supplies,Stationery,Gel Pen Pack,2,188.74,0.0,377.47,56.85,UPI
ORD11174,2025-06-03,CUST1048,Customer 1048,West,Maharashtra,Mumbai,Furniture,Storage,Filing Cabinet,5,7232.26,0.05,34353.24,2142.19,Credit Card
ORD11175,2025-10-18,CUST1061,Customer 1061,East,West Bengal,Kolkata,Electronics,Accessories,Wireless Mouse,2,1203.5,0.1,2166.3,549.26,Debit Card
ORD11176,2025-03-04,CUST1140,Customer 1140,East,Odisha,Cuttack,Electronics,Headphones,SoundMax Pro,2,4467.96,0.15,7595.53,741.51,UPI
ORD11177,2025-09-01,CUST1078,Customer 1078,East,West Bengal,Durgapur,Furniture,Tables,Office Table,3,11561.65,0.15,29482.21,5099.83,UPI
ORD11178,2025-01-25,CUST1184,Customer 1184,South,Tamil Nadu,Coimbatore,Electronics,Headphones,SoundMax Pro,2,4773.03,0.1,8591.45,1284.61,UPI
ORD11179,2025-03-31,CUST1018,Customer 1018,West,Goa,Margao,Furniture,Tables,Office Table,1,11526.02,0.0,11526.02,1810.37,Credit Card
ORD11180,2025-03-16,CUST1155,Customer 1155,North,Uttar Pradesh,Kanpur,Office Supplies,Binders,Document Binder,4,278.5,0.1,1002.61,108.73,Credit Card
ORD11181,2025-10-21,CUST1028,Customer 1028,South,Tamil Nadu,Chennai,Appliances,Kitchen,Electric Kettle,3,1796.89,0.05,5121.15,444.17,Credit Card
ORD11182,2025-07-29,CUST1210,Customer 1210,North,Uttar Pradesh,Noida,Office Supplies,Binders,Document Binder,3,253.42,0.05,722.26,76.54,Credit Card
ORD11183,2025-12-13,CUST1080,Customer 1080,South,Karnataka,Mysuru,Appliances,Kitchen,Electric Kettle,7,1922.17,0.0,13455.22,1203.62,Credit Card
ORD11184,2025-01-17,CUST1180,Customer 1180,West,Maharashtra,Mumbai,Appliances,Kitchen,Electric Kettle,3,1663.02,0.0,4989.07,408.2,Debit Card
ORD11185,2025-05-08,CUST1016,Customer 1016,East,West Bengal,Durgapur,Appliances,Kitchen,Mixer Grinder,6,4254.72,0.15,21699.06,5176.23,UPI
ORD11186,2025-12-30,CUST1077,Customer 1077,West,Goa,Margao,Office Supplies,Stationery,Gel Pen Pack,1,181.41,0.05,172.34,27.06,Debit Card
ORD11187,2025-09-08,CUST1186,Customer 1186,North,Delhi,Delhi,Furniture,Tables,Office Table,3,11938.64,0.05,34025.13,8169.44,Debit Card
ORD11188,2025-06-28,CUST1221,Customer 1221,South,Telangana,Hyderabad,Appliances,Kitchen,Mixer Grinder,6,4152.21,0.05,23667.61,1938.75,Debit Card
ORD11189,2025-07-01,CUST1137,Customer 1137,West,Maharashtra,Kolhapur,Electronics,Accessories,Wireless Mouse,3,1229.23,0.15,3134.55,62.69,Debit Card
ORD11190,2025-06-01,CUST1026,Customer 1026,North,Punjab,Ludhiana,Furniture,Chairs,Ergo Chair,4,8808.9,0.1,31712.03,1476.37,Credit Card
ORD11191,2025-01-25,CUST1028,Customer 1028,West,Goa,Margao,Appliances,Kitchen,Electric Kettle,2,1656.21,0.0,3312.41,432.12,UPI
ORD11192,2025-06-29,CUST1105,Customer 1105,North,Uttar Pradesh,Kanpur,Furniture,Tables,Office Table,1,13373.71,0.0,13373.71,2173.96,Credit Card
ORD11193,2025-07-17,CUST1077,Customer 1077,East,West Bengal,Kolkata,Office Supplies,Binders,Document Binder,3,246.04,0.0,738.13,110.3,Net Banking
ORD11194,2025-12-10,CUST1164,Customer 1164,South,Telangana,Hyderabad,Electronics,Headphones,SoundMax Pro,2,4308.18,0.15,7323.9,281.07,Credit Card
ORD11195,2025-06-10,CUST1009,Customer 1009,North,Uttar Pradesh,Lucknow,Office Supplies,Stationery,Premium Notebook,6,336.75,0.1,1818.47,220.29,UPI
ORD11196,2025-06-26,CUST1175,Customer 1175,East,Odisha,Bhubaneswar,Electronics,Accessories,Wireless Mouse,2,1111.26,0.1,2000.27,254.59,UPI
ORD11197,2025-10-12,CUST1206,Customer 1206,West,Gujarat,Vadodara,Office Supplies,Stationery,Premium Notebook,7,328.89,0.1,2072.01,340.14,Net Banking
ORD11198,2025-03-04,CUST1051,Customer 1051,West,Maharashtra,Kolhapur,Office Supplies,Paper,A4 Paper Box,7,560.46,0.05,3727.09,896.1,UPI
ORD11199,2025-05-30,CUST1076,Customer 1076,West,Gujarat,Ahmedabad,Office Supplies,Paper,A4 Paper Box,2,504.63,0.15,857.86,57.5,UPI
ORD11200,2025-06-03,CUST1245,Customer 1245,West,Maharashtra,Kolhapur,Electronics,Headphones,SoundMax Pro,2,4223.02,0.05,8023.73,1785.95,Credit Card
ORD10460,2025-10-05,CUST1218,Customer 1218,North,Delhi,Delhi,Office Supplies,Paper,A4 Paper Box,0,489.3,0.1,2201.85,345.84,Debit Card
ORD10458,2025-07-11,CUST1246,Customer 1246,West,Goa,Margao,Office Supplies,Stationery,Premium Notebook,3,359.92,0.0,1079.75,160.86,Credit Card
ORD11023,2025-11-14,CUST1027,Customer 1027,West,Gujarat,Surat,Electronics,Accessories,Wireless Mouse,6,1188.56,0.1,6418.24,466.74,UPI
ORD10142,2025-08-29,CUST1167,Customer 1167,South,Karnataka,Bengaluru,Office Supplies,Binders,Document Binder,5,267.45,0.0,1337.27,150.33,Credit Card
ORD10669,2025-06-13,CUST1064,Customer 1064,North,Uttar Pradesh,Lucknow,Furniture,Storage,Filing Cabinet,2,6281.5,0.05,11934.84,238.7,Credit Card
ORD11012,2025-11-17,CUST1141,Customer 1141,South,Telangana,Hyderabad,Office Supplies,Stationery,Gel Pen Pack,3,174.83,0.05,498.27,60.18,Debit Card
ORD10152,2025-01-13,CUST1111,Customer 1111,North,Delhi,New Delhi,Electronics,Headphones,SoundMax Pro,2,4742.54,0.0,9485.08,1058.55,UPI
ORD10831,2025-07-03,CUST1186,Customer 1186,East,Jharkhand,Ranchi,Appliances,Home,Air Purifier,2,16483.93,0.15,28022.68,1749.05,Cash
